1.89514e-014	-1.70117e-014	-4997.69	-93.9857	4997.69	93.9857	93.9857	-4997.69	-93.9857	4997.69	
2.05875e-014	-1.84417e-014	-4997.6	-95.9848	4997.6	95.9848	95.9848	-4997.6	-95.9848	4997.6	
2.2328e-014	-1.9959e-014	-4997.5	-97.9838	4997.5	97.9838	97.9838	-4997.5	-97.9838	4997.5	
2.41774e-014	-2.1567e-014	-4997.4	-99.9828	4997.4	99.9828	99.9828	-4997.4	-99.9828	4997.4	
2.61403e-014	-2.32692e-014	-4997.29	-101.982	4997.29	101.982	101.982	-4997.29	-101.982	4997.29	
2.82212e-014	-2.5069e-014	-4997.19	-103.981	4997.19	103.981	103.981	-4997.19	-103.981	4997.19	
3.0425e-014	-2.69701e-014	-4997.08	-105.98	4997.08	105.98	105.98	-4997.08	-105.98	4997.08	
3.27564e-014	-2.8976e-014	-4996.97	-107.978	4996.97	107.978	107.978	-4996.97	-107.978	4996.97	
3.52204e-014	-3.10905e-014	-4996.86	-109.977	4996.86	109.977	109.977	-4996.86	-109.977	4996.86	
3.78221e-014	-3.33171e-014	-4996.75	-111.976	4996.75	111.976	111.976	-4996.75	-111.976	4996.75	
4.05665e-014	-3.56598e-014	-4996.63	-113.975	4996.63	113.975	113.975	-4996.63	-113.975	4996.63	
4.34589e-014	-3.81224e-014	-4996.51	-115.973	4996.51	115.973	115.973	-4996.51	-115.973	4996.51	
4.65047e-014	-4.07086e-014	-4996.4	-117.972	4996.4	117.972	117.972	-4996.4	-117.972	4996.4	
4.97092e-014	-4.34226e-014	-4996.27	-119.97	4996.27	119.97	119.97	-4996.27	-119.97	4996.27	
5.30781e-014	-4.62682e-014	-4996.15	-121.969	4996.15	121.969	121.969	-4996.15	-121.969	4996.15	
5.6617e-014	-4.92496e-014	-4996.03	-123.967	4996.03	123.967	123.967	-4996.03	-123.967	4996.03	
6.03317e-014	-5.23707e-014	-4995.9	-125.966	4995.9	125.966	125.966	-4995.9	-125.966	4995.9	
6.4228e-014	-5.56358e-014	-4995.77	-127.964	4995.77	127.964	127.964	-4995.77	-127.964	4995.77	
6.83118e-014	-5.90491e-014	-4995.64	-129.962	4995.64	129.962	129.962	-4995.64	-129.962	4995.64	
7.25893e-014	-6.26148e-014	-4995.51	-131.961	4995.51	131.961	131.961	-4995.51	-131.961	4995.51	
7.70666e-014	-6.63372e-014	-4995.37	-133.959	4995.37	133.959	133.959	-4995.37	-133.959	4995.37	
8.17499e-014	-7.02207e-014	-4995.23	-135.957	4995.23	135.957	135.957	-4995.23	-135.957	4995.23	
8.66458e-014	-7.42696e-014	-4995.09	-137.955	4995.09	137.955	137.955	-4995.09	-137.955	4995.09	
9.17606e-014	-7.84885e-014	-4994.95	-139.953	4994.95	139.953	139.953	-4994.95	-139.953	4994.95	
9.7101e-014	-8.28817e-014	-4994.81	-141.951	4994.81	141.951	141.951	-4994.81	-141.951	4994.81	
1.02674e-013	-8.7454e-014	-4994.66	-143.949	4994.66	143.949	143.949	-4994.66	-143.949	4994.66	
1.08485e-013	-9.22097e-014	-4994.52	-145.947	4994.52	145.947	145.947	-4994.52	-145.947	4994.52	
1.14543e-013	-9.71536e-014	-4994.37	-147.945	4994.37	147.945	147.945	-4994.37	-147.945	4994.37	
1.20854e-013	-1.0229e-013	-4994.22	-149.943	4994.22	149.943	149.943	-4994.22	-149.943	4994.22	
1.27425e-013	-1.07625e-013	-4994.06	-151.94	4994.06	151.94	151.94	-4994.06	-151.94	4994.06	
1.34264e-013	-1.13162e-013	-4993.91	-153.938	4993.91	153.938	153.938	-4993.91	-153.938	4993.91	
1.41377e-013	-1.18906e-013	-4993.75	-155.935	4993.75	155.935	155.935	-4993.75	-155.935	4993.75	
1.48772e-013	-1.24862e-013	-4993.59	-157.933	4993.59	157.933	157.933	-4993.59	-157.933	4993.59	
1.56458e-013	-1.31035e-013	-4993.43	-159.93	4993.43	159.93	159.93	-4993.43	-159.93	4993.43	
1.6444e-013	-1.3743e-013	-4993.27	-161.928	4993.27	161.928	161.928	-4993.27	-161.928	4993.27	
1.72729e-013	-1.44052e-013	-4993.1	-163.925	4993.1	163.925	163.925	-4993.1	-163.925	4993.1	
1.8133e-013	-1.50906e-013	-4992.93	-165.922	4992.93	165.922	165.922	-4992.93	-165.922	4992.93	
1.90253e-013	-1.57997e-013	-4992.76	-167.919	4992.76	167.919	167.919	-4992.76	-167.919	4992.76	
1.99505e-013	-1.6533e-013	-4992.59	-169.917	4992.59	169.917	169.917	-4992.59	-169.917	4992.59	
2.09094e-013	-1.7291e-013	-4992.42	-171.914	4992.42	171.914	171.914	-4992.42	-171.914	4992.42	
2.1903e-013	-1.80743e-013	-4992.24	-173.911	4992.24	173.911	173.911	-4992.24	-173.911	4992.24	
2.2932e-013	-1.88834e-013	-4992.07	-175.907	4992.07	175.907	175.907	-4992.07	-175.907	4992.07	
2.39973e-013	-1.97188e-013	-4991.89	-177.904	4991.89	177.904	177.904	-4991.89	-177.904	4991.89	
2.50998e-013	-2.05811e-013	-4991.71	-179.901	4991.71	179.901	179.901	-4991.71	-179.901	4991.71	
2.62404e-013	-2.14707e-013	-4991.52	-181.898	4991.52	181.898	181.898	-4991.52	-181.898	4991.52	
2.74199e-013	-2.23883e-013	-4991.34	-183.894	4991.34	183.894	183.894	-4991.34	-183.894	4991.34	
2.86393e-013	-2.33343e-013	-4991.15	-185.891	4991.15	185.891	185.891	-4991.15	-185.891	4991.15	
2.98994e-013	-2.43093e-013	-4990.96	-187.887	4990.96	187.887	187.887	-4990.96	-187.887	4990.96	
3.12013e-013	-2.53139e-013	-4990.77	-189.884	4990.77	189.884	189.884	-4990.77	-189.884	4990.77	
3.25458e-013	-2.63487e-013	-4990.58	-191.88	4990.58	191.88	191.88	-4990.58	-191.88	4990.58	
3.39339e-013	-2.74141e-013	-4990.38	-193.876	4990.38	193.876	193.876	-4990.38	-193.876	4990.38	
3.53665e-013	-2.85108e-013	-4990.18	-195.872	4990.18	195.872	195.872	-4990.18	-195.872	4990.18	
3.68447e-013	-2.96393e-013	-4989.98	-197.868	4989.98	197.868	197.868	-4989.98	-197.868	4989.98	
3.83694e-013	-3.08001e-013	-4989.78	-199.864	4989.78	199.864	199.864	-4989.78	-199.864	4989.78	
3.99416e-013	-3.1994e-013	-4989.58	-201.86	4989.58	201.86	201.86	-4989.58	-201.86	4989.58	
4.15623e-013	-3.32213e-013	-4989.37	-203.856	4989.37	203.856	203.856	-4989.37	-203.856	4989.37	
4.32326e-013	-3.44828e-013	-4989.17	-205.852	4989.17	205.852	205.852	-4989.17	-205.852	4989.17	
4.49535e-013	-3.5779e-013	-4988.96	-207.848	4988.96	207.848	207.848	-4988.96	-207.848	4988.96	
4.6726e-013	-3.71105e-013	-4988.75	-209.843	4988.75	209.843	209.843	-4988.75	-209.843	4988.75	
