159.965	-6995.31	0.0012741	-0.00311308	3868.54	5091.59	
161.963	-6995.2	0.00130606	-0.00319029	3866.85	5092.68	
163.962	-6995.08	0.00133842	-0.00326845	3865.16	5093.77	
165.961	-6994.96	0.00137119	-0.00334755	3863.48	5094.86	
167.959	-6994.84	0.00140436	-0.00342759	3861.79	5095.95	
169.958	-6994.72	0.00143794	-0.00350857	3860.1	5097.03	
171.956	-6994.59	0.00147192	-0.0035905	3858.41	5098.11	
173.955	-6994.47	0.00150631	-0.00367336	3856.71	5099.2	
175.953	-6994.34	0.0015411	-0.00375717	3855.02	5100.28	
177.951	-6994.21	0.0015763	-0.00384192	3853.33	5101.36	
179.95	-6994.08	0.0016119	-0.00392761	3851.63	5102.43	
181.948	-6993.95	0.00164791	-0.00401424	3849.94	5103.51	
183.946	-6993.82	0.00168432	-0.00410182	3848.24	5104.58	
185.945	-6993.69	0.00172114	-0.00419033	3846.54	5105.66	
187.943	-6993.55	0.00175837	-0.00427979	3844.84	5106.73	
189.941	-6993.42	0.001796	-0.00437019	3843.14	5107.8	
191.939	-6993.28	0.00183404	-0.00446152	3841.44	5108.87	
193.937	-6993.14	0.00187249	-0.0045538	3839.74	5109.94	
195.935	-6993	0.00191135	-0.00464702	3838.04	5111.01	
197.933	-6992.86	0.00195061	-0.00474118	3836.33	5112.07	
199.931	-6992.71	0.00199028	-0.00483628	3834.63	5113.14	
201.929	-6992.57	0.00203037	-0.00493232	3832.92	5114.2	
203.927	-6992.42	0.00207086	-0.0050293	3831.21	5115.26	
205.925	-6992.27	0.00211176	-0.00512722	3829.5	5116.32	
207.923	-6992.12	0.00215307	-0.00522608	3827.79	5117.38	
209.92	-6991.97	0.00219478	-0.00532587	3826.08	5118.44	
211.918	-6991.82	0.00223691	-0.00542661	3824.37	5119.49	
213.916	-6991.67	0.00227945	-0.00552829	3822.66	5120.55	
215.913	-6991.51	0.0023224	-0.00563091	3820.95	5121.6	
217.911	-6991.36	0.00236576	-0.00573446	3819.23	5122.65	
219.908	-6991.2	0.00240953	-0.00583896	3817.52	5123.7	
221.906	-6991.04	0.00245372	-0.00594439	3815.8	5124.75	
223.903	-6990.88	0.00249831	-0.00605077	3814.08	5125.8	
225.901	-6990.72	0.00254332	-0.00615808	3812.36	5126.84	
227.898	-6990.55	0.00258874	-0.00626633	3810.64	5127.89	
229.895	-6990.39	0.00263457	-0.00637552	3808.92	5128.93	
231.893	-6990.22	0.00268081	-0.00648565	3807.2	5129.98	
233.89	-6990.05	0.00272747	-0.00659671	3805.48	5131.02	
235.887	-6989.88	0.00277454	-0.00670872	3803.76	5132.06	
237.884	-6989.71	0.00282203	-0.00682166	3802.03	5133.09	
239.881	-6989.54	0.00286992	-0.00693554	3800.31	5134.13	
241.878	-6989.37	0.00291824	-0.00705035	3798.58	5135.17	
243.875	-6989.19	0.00296696	-0.00716611	3796.85	5136.2	
245.872	-6989.01	0.00301611	-0.0072828	3795.12	5137.23	
247.869	-6988.84	0.00306566	-0.00740043	3793.39	5138.26	
249.866	-6988.66	0.00311563	-0.007519	3791.66	5139.29	
251.863	-6988.48	0.00316602	-0.00763851	3789.93	5140.32	
253.859	-6988.29	0.00321682	-0.00775895	3788.2	5141.35	
255.856	-6988.11	0.00326804	-0.00788033	3786.46	5142.37	
257.853	-6987.93	0.00331968	-0.00800264	3784.73	5143.4	
259.849	-6987.74	0.00337173	-0.0081259	3782.99	5144.42	
261.846	-6987.55	0.0034242	-0.00825009	3781.25	5145.44	
263.842	-6987.36	0.00347709	-0.00837521	3779.52	5146.46	
265.838	-6987.17	0.00353039	-0.00850127	3777.78	5147.48	
267.835	-6986.98	0.00358411	-0.00862827	3776.04	5148.5	
269.831	-6986.78	0.00363825	-0.00875621	3774.3	5149.51	
271.827	-6986.59	0.00369281	-0.00888508	3772.55	5150.53	
273.823	-6986.39	0.00374779	-0.00901489	3770.81	5151.54	
275.82	-6986.19	0.00380319	-0.00914563	3769.07	5152.55	
277.816	-6986	0.003859	-0.00927731	3767.32	5153.56	
279.812	-6985.79	0.00391524	-0.00940992	3765.58	5154.57	
281.808	-6985.59	0.00397189	-0.00954347	3763.83	5155.58	
283.803	-6985.39	0.00402896	-0.00967796	3762.08	5156.59	
285.799	-6985.18	0.00408646	-0.00981338	3760.33	5157.59	
287.795	-6984.98	0.00414437	-0.00994973	3758.58	5158.59	
289.791	-6984.77	0.00420271	-0.010087	3756.83	5159.6	
291.786	-6984.56	0.00426147	-0.0102253	3755.08	5160.6	
293.782	-6984.35	0.00432065	-0.0103644	3753.33	5161.6	
295.778	-6984.14	0.00438025	-0.0105045	3751.57	5162.59	
297.773	-6983.92	0.00444027	-0.0106455	3749.82	5163.59	
299.768	-6983.71	0.00450072	-0.0107875	3748.06	5164.58	
301.764	-6983.49	0.00456158	-0.0109304	3746.3	5165.58	
303.759	-6983.27	0.00462287	-0.0110742	3744.54	5166.57	
305.754	-6983.05	0.00468459	-0.011219	3742.78	5167.56	
307.749	-6982.83	0.00474673	-0.0113647	3741.02	5168.55	
309.745	-6982.61	0.00480929	-0.0115113	3739.26	5169.54	
311.74	-6982.39	0.00487227	-0.0116589	3737.5	5170.53	
313.735	-6982.16	0.00493568	-0.0118074	3735.74	5171.51	
315.729	-6981.93	0.00499951	-0.0119568	3733.97	5172.5	
317.724	-6981.71	0.00506377	-0.0121072	3732.21	5173.48	
319.719	-6981.48	0.00512846	-0.0122585	3730.44	5174.46	
321.714	-6981.25	0.00519357	-0.0124108	3728.67	5175.44	
323.708	-6981.01	0.0052591	-0.0125639	3726.91	5176.42	
325.703	-6980.78	0.00532506	-0.012718	3725.14	5177.39	
327.697	-6980.54	0.00539145	-0.0128731	3723.37	5178.37	
329.692	-6980.31	0.00545826	-0.013029	3721.6	5179.34	
331.686	-6980.07	0.0055255	-0.0131859	3719.82	5180.32	
